,input_data,user_prompt,output_data,dest_shape_info
10,"Represent below as a Python list.

Conv neural network with 3 input layer nodes, 5, 6, 8 nodes in 3 hidden layer, and 1 output size in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","Conv neural network with 3 input layer nodes, 5, 6, 8 nodes in 3 hidden layer, and 1 output size ","[0, 500, 100, 'round rectangle', 473, 60, 'solid line', (224, 224, 240), (32, 32, 64), [1]]
[1, 500, 200, 'round rectangle', 611, 60, 'solid line', (232, 224, 240), (0, 0, 0), [2]]
[2, 500, 300, 'round rectangle', 664, 60, 'solid line', (232, 224, 240), (0, 0, 0), [3]]
[3, 500, 400, 'round rectangle', 750, 60, 'solid line', (232, 224, 240), (0, 0, 0), [4]]
[4, 500, 500, 'round rectangle', 236, 60, 'solid line', (240, 232, 224), (32, 32, 32), []]
","{'task_name': 'dl_model', 'shape_types': ['dense', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [3, 5, 6, 8, 1]}"
11,"Represent below as a Python list.

NN model consist of 28 * 28 input, convolutional layer (output is 26 x 26), and conv layer (output is 24 x 24), then 2x2 average pooling layer, then convolutional layer (output: 10 x 10 feature map), 2x2 max pooling layer, then and 1024 nodes in mid layers, and 2 output size in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","NN model consist of 28 * 28 input, convolutional layer (output is 26 x 26), and conv layer (output is 24 x 24), then 2x2 average pooling layer, then convolutional layer (output: 10 x 10 feature map), 2x2 max pooling layer, then and 1024 nodes in mid layers, and 2 output size ","[0, 500, 66, 'round rectangle', 364, 37, 'solid line', (224, 224, 240), (32, 32, 32), [1]]
[1, 500, 133, 'rectangle', 356, 37, 'solid line', (240, 232, 224), (32, 32, 32), [2]]
[2, 500, 200, 'rectangle', 348, 37, 'solid line', (240, 232, 224), (32, 32, 32), [3]]
[3, 500, 266, 'round rectangle', 277, 37, 'solid line', (208, 192, 224), (96, 96, 96), [4]]
[4, 500, 333, 'rectangle', 259, 37, 'solid line', (240, 232, 224), (32, 32, 32), [5]]
[5, 500, 400, 'round rectangle', 193, 37, 'solid line', (208, 192, 224), (96, 96, 96), [6]]
[6, 500, 466, 'rectangle', 750, 37, 'solid line', (232, 224, 240), (32, 32, 32), [7]]
[7, 500, 533, 'rectangle', 118, 37, 'solid line', (192, 224, 208), (64, 128, 96), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense'], 'shape_sizes': [28, 26, 24, 12, 10, 5, 1024, 2]}"
12,"Represent below as a Python list.

DL model of 64 * 64 input image, 3x3 convolutional layer, then average pooling layer, then conv layer, and 2 x 2 max pooling layer, 3x3 conv layer, 2*2 pooling layer, then 512, 128, and 16 nodes in 3 hidden layer, and 1 output size in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","DL model of 64 * 64 input image, 3x3 convolutional layer, then average pooling layer, then conv layer, and 2 x 2 max pooling layer, 3x3 conv layer, 2*2 pooling layer, then 512, 128, and 16 nodes in 3 hidden layer, and 1 output size ","[0, 83, 300, 'round rectangle', 45, 240, 'solid arrow', (240, 232, 224), (96, 64, 128), [1]]
[1, 166, 300, 'round rectangle', 45, 239, 'solid arrow', (208, 192, 224), (96, 64, 128), [2]]
[2, 250, 300, 'round rectangle', 45, 199, 'solid arrow', (232, 224, 240), (128, 96, 64), [3]]
[3, 333, 300, 'round rectangle', 45, 196, 'solid arrow', (208, 192, 224), (96, 64, 128), [4]]
[4, 416, 300, 'round rectangle', 45, 156, 'solid arrow', (232, 224, 240), (128, 96, 64), [5]]
[5, 500, 300, 'round rectangle', 45, 147, 'solid arrow', (208, 192, 224), (96, 64, 128), [6]]
[6, 583, 300, 'round rectangle', 45, 112, 'solid arrow', (232, 224, 240), (128, 96, 64), [7]]
[7, 666, 300, 'rectangle', 45, 360, 'solid arrow', (192, 192, 224), (96, 64, 128), [8]]
[8, 750, 300, 'rectangle', 45, 280, 'solid arrow', (192, 192, 224), (96, 64, 128), [9]]
[9, 833, 300, 'rectangle', 45, 163, 'solid arrow', (192, 192, 224), (96, 64, 128), [10]]
[10, 916, 300, 'round rectangle', 45, 39, 'solid arrow', (192, 224, 208), (32, 32, 64), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [64, 62, 31, 29, 14, 12, 6, 512, 128, 16, 1]}"
13,"Represent below as a Python list.

neural network of 2 input elements, 7 8 nodes in each of the 2 hidden layers, and 1 output size in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","neural network of 2 input elements, 7 8 nodes in each of the 2 hidden layers, and 1 output size ","[0, 500, 120, 'rectangle', 375, 75, 'solid arrow', (232, 224, 240), (96, 64, 128), [1]]
[1, 500, 240, 'round rectangle', 709, 75, 'solid arrow', (224, 224, 224), (96, 64, 128), [2]]
[2, 500, 360, 'round rectangle', 750, 75, 'solid arrow', (224, 224, 224), (96, 64, 128), [3]]
[3, 500, 480, 'rectangle', 236, 75, 'solid arrow', (240, 240, 240), (96, 64, 128), []]
","{'task_name': 'dl_model', 'shape_types': ['dense', 'dense', 'dense', 'dense'], 'shape_sizes': [2, 7, 8, 1]}"
14,"Represent below as a Python list.

neural network consist of 128 * 128 input image, 3 x 3 convolutional layer, and then average pooling layer, 3 * 3 convolutional layer, and then 2x2 pooling layer, then 3*3 conv layer, and then 2x2 pooling layer, convolutional layer, and then pooling layer, 1024 256 and 64 nodes in each of the 3 mid layers, and 1 output layer nodes in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","neural network consist of 128 * 128 input image, 3 x 3 convolutional layer, and then average pooling layer, 3 * 3 convolutional layer, and then 2x2 pooling layer, then 3*3 conv layer, and then 2x2 pooling layer, convolutional layer, and then pooling layer, 1024 256 and 64 nodes in each of the 3 mid layers, and 1 output layer nodes ","[0, 71, 300, 'rectangle', 38, 252, 'solid line', (224, 224, 224), (96, 96, 96), [1]]
[1, 142, 300, 'round rectangle', 38, 251, 'solid line', (224, 224, 240), (32, 64, 48), [2]]
[2, 214, 300, 'rectangle', 38, 215, 'solid line', (255, 255, 255), (96, 96, 96), [3]]
[3, 285, 300, 'round rectangle', 38, 214, 'solid line', (224, 224, 240), (32, 64, 48), [4]]
[4, 357, 300, 'rectangle', 38, 178, 'solid line', (255, 255, 255), (96, 96, 96), [5]]
[5, 428, 300, 'round rectangle', 38, 174, 'solid line', (224, 224, 240), (32, 64, 48), [6]]
[6, 500, 300, 'rectangle', 38, 140, 'solid line', (255, 255, 255), (96, 96, 96), [7]]
[7, 571, 300, 'round rectangle', 38, 133, 'solid line', (224, 224, 240), (32, 64, 48), [8]]
[8, 642, 300, 'rectangle', 38, 101, 'solid line', (255, 255, 255), (96, 96, 96), [9]]
[9, 714, 300, 'round rectangle', 38, 360, 'solid line', (240, 232, 224), (32, 64, 48), [10]]
[10, 785, 300, 'round rectangle', 38, 288, 'solid line', (240, 232, 224), (32, 64, 48), [11]]
[11, 857, 300, 'round rectangle', 38, 216, 'solid line', (240, 232, 224), (32, 64, 48), [12]]
[12, 928, 300, 'round rectangle', 38, 35, 'solid line', (240, 240, 240), (32, 32, 64), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [128, 126, 63, 61, 30, 28, 14, 12, 6, 1024, 256, 64, 1]}"
15,"Represent below as a Python list.

NN with 512 x 512 input image, 2 3 x 3 conv layers and a 2 x 2 average pooling layer, 2 3 x 3 convolutional layers and a 2 x 2 average pooling layer, a 3 x 3 convolutional layer and a 2 x 2 max pooling layer, a 3 x 3 convolutional layer and a 2 x 2 pooling layer, a 3 x 3 conv layer and a 2 x 2 pooling layer, then a 3 x 3 conv layer and a 2 x 2 pooling layer, 1024 and 64 nodes in each of the 2 hidden layer, and 2 output size in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","NN with 512 x 512 input image, 2 3 x 3 conv layers and a 2 x 2 average pooling layer, 2 3 x 3 convolutional layers and a 2 x 2 average pooling layer, a 3 x 3 convolutional layer and a 2 x 2 max pooling layer, a 3 x 3 convolutional layer and a 2 x 2 pooling layer, a 3 x 3 conv layer and a 2 x 2 pooling layer, then a 3 x 3 conv layer and a 2 x 2 pooling layer, 1024 and 64 nodes in each of the 2 hidden layer, and 2 output size ","[0, 52, 300, 'rectangle', 27, 324, 'solid arrow', (224, 224, 240), (128, 96, 64), [1]]
[1, 105, 300, 'round rectangle', 27, 323, 'solid arrow', (240, 240, 240), (32, 32, 64), [2]]
[2, 157, 300, 'round rectangle', 27, 323, 'solid arrow', (240, 240, 240), (32, 32, 64), [3]]
[3, 210, 300, 'rectangle', 27, 287, 'solid arrow', (224, 224, 224), (64, 64, 64), [4]]
[4, 263, 300, 'round rectangle', 27, 287, 'solid arrow', (240, 240, 240), (32, 32, 64), [5]]
[5, 315, 300, 'round rectangle', 27, 286, 'solid arrow', (240, 240, 240), (32, 32, 64), [6]]
[6, 368, 300, 'rectangle', 27, 251, 'solid arrow', (224, 224, 224), (64, 64, 64), [7]]
[7, 421, 300, 'round rectangle', 27, 250, 'solid arrow', (240, 240, 240), (32, 32, 64), [8]]
[8, 473, 300, 'rectangle', 27, 214, 'solid arrow', (224, 224, 224), (64, 64, 64), [9]]
[9, 526, 300, 'round rectangle', 27, 212, 'solid arrow', (240, 240, 240), (32, 32, 64), [10]]
[10, 578, 300, 'rectangle', 27, 176, 'solid arrow', (224, 224, 224), (64, 64, 64), [11]]
[11, 631, 300, 'round rectangle', 27, 173, 'solid arrow', (240, 240, 240), (32, 32, 64), [12]]
[12, 684, 300, 'rectangle', 27, 137, 'solid arrow', (224, 224, 224), (64, 64, 64), [13]]
[13, 736, 300, 'round rectangle', 27, 129, 'solid arrow', (240, 240, 240), (32, 32, 64), [14]]
[14, 789, 300, 'rectangle', 27, 93, 'solid arrow', (224, 224, 224), (64, 64, 64), [15]]
[15, 842, 300, 'rectangle', 27, 360, 'solid arrow', (208, 208, 208), (128, 96, 64), [16]]
[16, 894, 300, 'rectangle', 27, 216, 'solid arrow', (208, 208, 208), (128, 96, 64), [17]]
[17, 947, 300, 'round rectangle', 27, 57, 'solid arrow', (192, 192, 224), (0, 0, 0), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'conv', 'pool', 'conv', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense', 'dense'], 'shape_sizes': [512, 510, 508, 254, 252, 250, 125, 123, 61, 59, 29, 27, 13, 11, 5, 1024, 64, 2]}"
16,"Represent below as a Python list.

neural network consist of 224 x 224 input image, 3 x 3 conv layer, conv layer (output: 220 x 220 feature map), and then pooling layer, conv layer, then conv layer (output is 106 x 106), then 2x2 pooling layer, then 3 * 3 conv layer, then 2*2 pooling layer, 3x3 convolutional layer, 2*2 average pooling layer, convolutional layer (output is 9 x 9), and 2x2 pooling layer, then 256 64 16 nodes in the hiddens, and 2 output elements in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","neural network consist of 224 x 224 input image, 3 x 3 conv layer, conv layer (output: 220 x 220 feature map), and then pooling layer, conv layer, then conv layer (output is 106 x 106), then 2x2 pooling layer, then 3 * 3 conv layer, then 2*2 pooling layer, 3x3 convolutional layer, 2*2 average pooling layer, convolutional layer (output is 9 x 9), and 2x2 pooling layer, then 256 64 16 nodes in the hiddens, and 2 output elements ","[0, 55, 300, 'rectangle', 29, 351, 'solid arrow', (232, 224, 240), (128, 96, 64), [1]]
[1, 111, 300, 'rectangle', 29, 350, 'solid arrow', (224, 208, 192), (48, 32, 64), [2]]
[2, 166, 300, 'rectangle', 29, 350, 'solid arrow', (224, 208, 192), (48, 32, 64), [3]]
[3, 222, 300, 'round rectangle', 29, 305, 'solid arrow', (208, 208, 208), (96, 96, 96), [4]]
[4, 277, 300, 'rectangle', 29, 304, 'solid arrow', (224, 208, 192), (48, 32, 64), [5]]
[5, 333, 300, 'rectangle', 29, 303, 'solid arrow', (224, 208, 192), (48, 32, 64), [6]]
[6, 388, 300, 'round rectangle', 29, 258, 'solid arrow', (208, 208, 208), (96, 96, 96), [7]]
[7, 444, 300, 'rectangle', 29, 256, 'solid arrow', (224, 208, 192), (48, 32, 64), [8]]
[8, 500, 300, 'round rectangle', 29, 211, 'solid arrow', (208, 208, 208), (96, 96, 96), [9]]
[9, 555, 300, 'rectangle', 29, 206, 'solid arrow', (224, 208, 192), (48, 32, 64), [10]]
[10, 611, 300, 'round rectangle', 29, 161, 'solid arrow', (208, 208, 208), (96, 96, 96), [11]]
[11, 666, 300, 'rectangle', 29, 149, 'solid arrow', (224, 208, 192), (48, 32, 64), [12]]
[12, 722, 300, 'round rectangle', 29, 104, 'solid arrow', (208, 208, 208), (96, 96, 96), [13]]
[13, 777, 300, 'rectangle', 29, 360, 'solid arrow', (232, 224, 240), (96, 96, 96), [14]]
[14, 833, 300, 'rectangle', 29, 270, 'solid arrow', (232, 224, 240), (96, 96, 96), [15]]
[15, 888, 300, 'rectangle', 29, 183, 'solid arrow', (232, 224, 240), (96, 96, 96), [16]]
[16, 944, 300, 'round rectangle', 29, 71, 'solid arrow', (224, 224, 224), (64, 64, 64), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'conv', 'pool', 'conv', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [224, 222, 220, 110, 108, 106, 53, 51, 25, 23, 11, 9, 4, 256, 64, 16, 2]}"
17,"Represent below as a Python list.

neural net with 32 x 32 input image, convolutional layer, pooling layer, then 3 x 3 convolutional layer, average pooling layer, and 1024 nodes in hiddens, and 1 output layer nodes in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","neural net with 32 x 32 input image, convolutional layer, pooling layer, then 3 x 3 convolutional layer, average pooling layer, and 1024 nodes in hiddens, and 1 output layer nodes ","[0, 500, 75, 'rectangle', 378, 42, 'solid line', (208, 192, 224), (32, 32, 64), [1]]
[1, 500, 150, 'rectangle', 371, 42, 'solid line', (255, 255, 255), (128, 96, 64), [2]]
[2, 500, 225, 'round rectangle', 299, 42, 'solid line', (208, 192, 224), (64, 64, 64), [3]]
[3, 500, 300, 'rectangle', 285, 42, 'solid line', (255, 255, 255), (128, 96, 64), [4]]
[4, 500, 375, 'round rectangle', 210, 42, 'solid line', (208, 192, 224), (64, 64, 64), [5]]
[5, 500, 450, 'rectangle', 750, 42, 'solid line', (255, 255, 255), (32, 32, 32), [6]]
[6, 500, 525, 'rectangle', 74, 42, 'solid line', (192, 224, 208), (32, 32, 32), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense'], 'shape_sizes': [32, 30, 15, 13, 6, 1024, 1]}"
18,"Represent below as a Python list.

NN of 32 * 32 input image, convolutional layer, 2x2 average pooling layer, convolutional layer (output is 13 x 13), and then pooling layer, 256 64 and 16 nodes in each of the 3 hidden layers, and 2 output nodes in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","NN of 32 * 32 input image, convolutional layer, 2x2 average pooling layer, convolutional layer (output is 13 x 13), and then pooling layer, 256 64 and 16 nodes in each of the 3 hidden layers, and 2 output nodes ","[0, 100, 300, 'rectangle', 55, 226, 'solid arrow', (240, 240, 240), (64, 64, 128), [1]]
[1, 200, 300, 'round rectangle', 55, 222, 'solid arrow', (192, 192, 224), (64, 64, 128), [2]]
[2, 300, 300, 'round rectangle', 55, 179, 'solid arrow', (232, 224, 240), (32, 64, 48), [3]]
[3, 400, 300, 'round rectangle', 55, 171, 'solid arrow', (192, 192, 224), (64, 64, 128), [4]]
[4, 500, 300, 'round rectangle', 55, 126, 'solid arrow', (232, 224, 240), (32, 64, 48), [5]]
[5, 600, 300, 'rectangle', 55, 360, 'solid arrow', (224, 224, 224), (32, 32, 32), [6]]
[6, 700, 300, 'rectangle', 55, 270, 'solid arrow', (224, 224, 224), (32, 32, 32), [7]]
[7, 800, 300, 'rectangle', 55, 183, 'solid arrow', (224, 224, 224), (32, 32, 32), [8]]
[8, 900, 300, 'round rectangle', 55, 71, 'solid arrow', (208, 208, 208), (32, 32, 64), []]
","{'task_name': 'dl_model', 'shape_types': ['cnn_input', 'conv', 'pool', 'conv', 'pool', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [32, 30, 15, 13, 6, 256, 64, 16, 2]}"
19,"Represent below as a Python list.

neural network with 6 input size, 5 10, and 3 nodes in 3 hidden layers, and 1 output elements in the following format.

At this time, each node is represented in the format of Python list ""[node No.,
X position (px), Y position (px), shape (rectangle, round rectangle or circle),
width (px), height (px), connection line shape (solid or dashed), background color,
connection line color, list of node No. s of other nodes pointed to by the connection line]"".

At this time, the color is represented in the format of tuple (R, G, B), between 0 and 255, and
X position range is 0-1000 and Y position range is 0-600.

It is important to draw a representation of high readability.","neural network with 6 input size, 5 10, and 3 nodes in 3 hidden layers, and 1 output elements ","[0, 500, 100, 'rectangle', 608, 60, 'solid line', (224, 224, 240), (64, 64, 128), [1]]
[1, 500, 200, 'rectangle', 560, 60, 'solid line', (208, 208, 208), (32, 64, 48), [2]]
[2, 500, 300, 'rectangle', 750, 60, 'solid line', (208, 208, 208), (32, 64, 48), [3]]
[3, 500, 400, 'rectangle', 433, 60, 'solid line', (208, 208, 208), (32, 64, 48), [4]]
[4, 500, 500, 'round rectangle', 216, 60, 'solid line', (224, 224, 240), (64, 128, 96), []]
","{'task_name': 'dl_model', 'shape_types': ['dense', 'dense', 'dense', 'dense', 'dense'], 'shape_sizes': [6, 5, 10, 3, 1]}"
