img_path,label
../datasets/cifar_10/train/airplane\4190.png,airplane
../datasets/cifar_10/train/airplane\4191.png,airplane
../datasets/cifar_10/train/airplane\4192.png,airplane
../datasets/cifar_10/train/airplane\4193.png,airplane
../datasets/cifar_10/train/airplane\4194.png,airplane
../datasets/cifar_10/train/airplane\4195.png,airplane
../datasets/cifar_10/train/airplane\4196.png,airplane
../datasets/cifar_10/train/airplane\4197.png,airplane
../datasets/cifar_10/train/airplane\4198.png,airplane
../datasets/cifar_10/train/airplane\4199.png,airplane
../datasets/cifar_10/train/airplane\4200.png,airplane
../datasets/cifar_10/train/airplane\4201.png,airplane
../datasets/cifar_10/train/airplane\4202.png,airplane
../datasets/cifar_10/train/airplane\4203.png,airplane
../datasets/cifar_10/train/airplane\4204.png,airplane
../datasets/cifar_10/train/airplane\4205.png,airplane
../datasets/cifar_10/train/airplane\4206.png,airplane
../datasets/cifar_10/train/airplane\4207.png,airplane
../datasets/cifar_10/train/airplane\4208.png,airplane
../datasets/cifar_10/train/airplane\4209.png,airplane
../datasets/cifar_10/train/airplane\4210.png,airplane
../datasets/cifar_10/train/airplane\4211.png,airplane
../datasets/cifar_10/train/airplane\4212.png,airplane
../datasets/cifar_10/train/airplane\4213.png,airplane
../datasets/cifar_10/train/airplane\4214.png,airplane
../datasets/cifar_10/train/airplane\4215.png,airplane
../datasets/cifar_10/train/airplane\4216.png,airplane
../datasets/cifar_10/train/airplane\4217.png,airplane
../datasets/cifar_10/train/airplane\4218.png,airplane
../datasets/cifar_10/train/airplane\4219.png,airplane
../datasets/cifar_10/train/airplane\4220.png,airplane
../datasets/cifar_10/train/airplane\4221.png,airplane
../datasets/cifar_10/train/airplane\4222.png,airplane
../datasets/cifar_10/train/airplane\4223.png,airplane
../datasets/cifar_10/train/airplane\4224.png,airplane
../datasets/cifar_10/train/airplane\4225.png,airplane
../datasets/cifar_10/train/airplane\4226.png,airplane
../datasets/cifar_10/train/airplane\4227.png,airplane
../datasets/cifar_10/train/airplane\4228.png,airplane
../datasets/cifar_10/train/airplane\4229.png,airplane
../datasets/cifar_10/train/airplane\4230.png,airplane
../datasets/cifar_10/train/airplane\4231.png,airplane
../datasets/cifar_10/train/airplane\4232.png,airplane
../datasets/cifar_10/train/airplane\4233.png,airplane
../datasets/cifar_10/train/airplane\4234.png,airplane
../datasets/cifar_10/train/airplane\4235.png,airplane
../datasets/cifar_10/train/airplane\4236.png,airplane
../datasets/cifar_10/train/airplane\4237.png,airplane
../datasets/cifar_10/train/airplane\4238.png,airplane
../datasets/cifar_10/train/airplane\4239.png,airplane
../datasets/cifar_10/train/airplane\4240.png,airplane
../datasets/cifar_10/train/airplane\4241.png,airplane
../datasets/cifar_10/train/airplane\4242.png,airplane
../datasets/cifar_10/train/airplane\4243.png,airplane
../datasets/cifar_10/train/airplane\4244.png,airplane
../datasets/cifar_10/train/airplane\4245.png,airplane
../datasets/cifar_10/train/airplane\4246.png,airplane
../datasets/cifar_10/train/airplane\4247.png,airplane
../datasets/cifar_10/train/airplane\4248.png,airplane
../datasets/cifar_10/train/airplane\4249.png,airplane
../datasets/cifar_10/train/airplane\4250.png,airplane
../datasets/cifar_10/train/airplane\4251.png,airplane
../datasets/cifar_10/train/airplane\4252.png,airplane
../datasets/cifar_10/train/airplane\4253.png,airplane
../datasets/cifar_10/train/airplane\4254.png,airplane
../datasets/cifar_10/train/airplane\4255.png,airplane
../datasets/cifar_10/train/airplane\4256.png,airplane
../datasets/cifar_10/train/airplane\4257.png,airplane
../datasets/cifar_10/train/airplane\4258.png,airplane
../datasets/cifar_10/train/airplane\4259.png,airplane
../datasets/cifar_10/train/airplane\4260.png,airplane
../datasets/cifar_10/train/airplane\4261.png,airplane
../datasets/cifar_10/train/airplane\4262.png,airplane
../datasets/cifar_10/train/airplane\4263.png,airplane
../datasets/cifar_10/train/airplane\4264.png,airplane
../datasets/cifar_10/train/airplane\4265.png,airplane
../datasets/cifar_10/train/airplane\4266.png,airplane
../datasets/cifar_10/train/airplane\4267.png,airplane
../datasets/cifar_10/train/airplane\4268.png,airplane
../datasets/cifar_10/train/airplane\4269.png,airplane
../datasets/cifar_10/train/airplane\4270.png,airplane
../datasets/cifar_10/train/airplane\4271.png,airplane
../datasets/cifar_10/train/airplane\4272.png,airplane
../datasets/cifar_10/train/airplane\4273.png,airplane
../datasets/cifar_10/train/airplane\4274.png,airplane
../datasets/cifar_10/train/airplane\4275.png,airplane
../datasets/cifar_10/train/airplane\4276.png,airplane
../datasets/cifar_10/train/airplane\4277.png,airplane
../datasets/cifar_10/train/airplane\4278.png,airplane
../datasets/cifar_10/train/airplane\4279.png,airplane
../datasets/cifar_10/train/airplane\4280.png,airplane
../datasets/cifar_10/train/airplane\4281.png,airplane
../datasets/cifar_10/train/airplane\4282.png,airplane
../datasets/cifar_10/train/airplane\4283.png,airplane
../datasets/cifar_10/train/airplane\4284.png,airplane
../datasets/cifar_10/train/airplane\4285.png,airplane
../datasets/cifar_10/train/airplane\4286.png,airplane
../datasets/cifar_10/train/airplane\4287.png,airplane
../datasets/cifar_10/train/airplane\4288.png,airplane
../datasets/cifar_10/train/airplane\4289.png,airplane
../datasets/cifar_10/train/airplane\4290.png,airplane
../datasets/cifar_10/train/airplane\4291.png,airplane
../datasets/cifar_10/train/airplane\4292.png,airplane
../datasets/cifar_10/train/airplane\4293.png,airplane
../datasets/cifar_10/train/airplane\4294.png,airplane
../datasets/cifar_10/train/airplane\4295.png,airplane
../datasets/cifar_10/train/airplane\4296.png,airplane
../datasets/cifar_10/train/airplane\4297.png,airplane
../datasets/cifar_10/train/airplane\4298.png,airplane
../datasets/cifar_10/train/airplane\4299.png,airplane
../datasets/cifar_10/train/airplane\4300.png,airplane
../datasets/cifar_10/train/airplane\4301.png,airplane
../datasets/cifar_10/train/airplane\4302.png,airplane
../datasets/cifar_10/train/airplane\4303.png,airplane
../datasets/cifar_10/train/airplane\4304.png,airplane
../datasets/cifar_10/train/airplane\4305.png,airplane
../datasets/cifar_10/train/airplane\4306.png,airplane
../datasets/cifar_10/train/airplane\4307.png,airplane
../datasets/cifar_10/train/airplane\4308.png,airplane
../datasets/cifar_10/train/airplane\4309.png,airplane
../datasets/cifar_10/train/airplane\4310.png,airplane
../datasets/cifar_10/train/airplane\4311.png,airplane
../datasets/cifar_10/train/airplane\4312.png,airplane
../datasets/cifar_10/train/airplane\4313.png,airplane
../datasets/cifar_10/train/airplane\4314.png,airplane
../datasets/cifar_10/train/airplane\4315.png,airplane
../datasets/cifar_10/train/airplane\4316.png,airplane
../datasets/cifar_10/train/airplane\4317.png,airplane
../datasets/cifar_10/train/airplane\4318.png,airplane
../datasets/cifar_10/train/airplane\4319.png,airplane
../datasets/cifar_10/train/airplane\4320.png,airplane
../datasets/cifar_10/train/airplane\4321.png,airplane
../datasets/cifar_10/train/airplane\4322.png,airplane
../datasets/cifar_10/train/airplane\4323.png,airplane
../datasets/cifar_10/train/airplane\4324.png,airplane
../datasets/cifar_10/train/airplane\4325.png,airplane
../datasets/cifar_10/train/airplane\4326.png,airplane
../datasets/cifar_10/train/airplane\4327.png,airplane
../datasets/cifar_10/train/airplane\4328.png,airplane
../datasets/cifar_10/train/airplane\4329.png,airplane
../datasets/cifar_10/train/airplane\4330.png,airplane
../datasets/cifar_10/train/airplane\4331.png,airplane
../datasets/cifar_10/train/airplane\4332.png,airplane
../datasets/cifar_10/train/airplane\4333.png,airplane
../datasets/cifar_10/train/airplane\4334.png,airplane
../datasets/cifar_10/train/airplane\4335.png,airplane
../datasets/cifar_10/train/airplane\4336.png,airplane
../datasets/cifar_10/train/airplane\4337.png,airplane
../datasets/cifar_10/train/airplane\4338.png,airplane
../datasets/cifar_10/train/airplane\4339.png,airplane
../datasets/cifar_10/train/airplane\4340.png,airplane
../datasets/cifar_10/train/airplane\4341.png,airplane
../datasets/cifar_10/train/airplane\4342.png,airplane
../datasets/cifar_10/train/airplane\4343.png,airplane
../datasets/cifar_10/train/airplane\4344.png,airplane
../datasets/cifar_10/train/airplane\4345.png,airplane
../datasets/cifar_10/train/airplane\4346.png,airplane
../datasets/cifar_10/train/airplane\4347.png,airplane
../datasets/cifar_10/train/airplane\4348.png,airplane
../datasets/cifar_10/train/airplane\4349.png,airplane
../datasets/cifar_10/train/airplane\4350.png,airplane
../datasets/cifar_10/train/airplane\4351.png,airplane
../datasets/cifar_10/train/airplane\4352.png,airplane
../datasets/cifar_10/train/airplane\4353.png,airplane
../datasets/cifar_10/train/airplane\4354.png,airplane
../datasets/cifar_10/train/airplane\4355.png,airplane
../datasets/cifar_10/train/airplane\4356.png,airplane
../datasets/cifar_10/train/airplane\4357.png,airplane
../datasets/cifar_10/train/airplane\4358.png,airplane
../datasets/cifar_10/train/airplane\4359.png,airplane
../datasets/cifar_10/train/airplane\4360.png,airplane
../datasets/cifar_10/train/airplane\4361.png,airplane
../datasets/cifar_10/train/airplane\4362.png,airplane
../datasets/cifar_10/train/airplane\4363.png,airplane
../datasets/cifar_10/train/airplane\4364.png,airplane
../datasets/cifar_10/train/airplane\4365.png,airplane
../datasets/cifar_10/train/airplane\4366.png,airplane
../datasets/cifar_10/train/airplane\4367.png,airplane
../datasets/cifar_10/train/airplane\4368.png,airplane
../datasets/cifar_10/train/airplane\4369.png,airplane
../datasets/cifar_10/train/airplane\4370.png,airplane
../datasets/cifar_10/train/airplane\4371.png,airplane
../datasets/cifar_10/train/airplane\4372.png,airplane
../datasets/cifar_10/train/airplane\4373.png,airplane
../datasets/cifar_10/train/airplane\4374.png,airplane
../datasets/cifar_10/train/airplane\4375.png,airplane
../datasets/cifar_10/train/airplane\4376.png,airplane
../datasets/cifar_10/train/airplane\4377.png,airplane
../datasets/cifar_10/train/airplane\4378.png,airplane
../datasets/cifar_10/train/airplane\4379.png,airplane
../datasets/cifar_10/train/airplane\4380.png,airplane
../datasets/cifar_10/train/airplane\4381.png,airplane
../datasets/cifar_10/train/airplane\4382.png,airplane
../datasets/cifar_10/train/airplane\4383.png,airplane
../datasets/cifar_10/train/airplane\4384.png,airplane
../datasets/cifar_10/train/airplane\4385.png,airplane
../datasets/cifar_10/train/airplane\4386.png,airplane
../datasets/cifar_10/train/airplane\4387.png,airplane
../datasets/cifar_10/train/airplane\4388.png,airplane
../datasets/cifar_10/train/airplane\4389.png,airplane
../datasets/cifar_10/train/airplane\4390.png,airplane
../datasets/cifar_10/train/airplane\4391.png,airplane
../datasets/cifar_10/train/airplane\4392.png,airplane
../datasets/cifar_10/train/airplane\4393.png,airplane
../datasets/cifar_10/train/airplane\4394.png,airplane
../datasets/cifar_10/train/airplane\4395.png,airplane
../datasets/cifar_10/train/airplane\4396.png,airplane
../datasets/cifar_10/train/airplane\4397.png,airplane
../datasets/cifar_10/train/airplane\4398.png,airplane
../datasets/cifar_10/train/airplane\4399.png,airplane
../datasets/cifar_10/train/airplane\4400.png,airplane
../datasets/cifar_10/train/airplane\4401.png,airplane
../datasets/cifar_10/train/airplane\4402.png,airplane
../datasets/cifar_10/train/airplane\4403.png,airplane
../datasets/cifar_10/train/airplane\4404.png,airplane
../datasets/cifar_10/train/airplane\4405.png,airplane
../datasets/cifar_10/train/airplane\4406.png,airplane
../datasets/cifar_10/train/airplane\4407.png,airplane
../datasets/cifar_10/train/airplane\4408.png,airplane
../datasets/cifar_10/train/airplane\4409.png,airplane
../datasets/cifar_10/train/airplane\4410.png,airplane
../datasets/cifar_10/train/airplane\4411.png,airplane
../datasets/cifar_10/train/airplane\4412.png,airplane
../datasets/cifar_10/train/airplane\4413.png,airplane
../datasets/cifar_10/train/airplane\4414.png,airplane
../datasets/cifar_10/train/airplane\4415.png,airplane
../datasets/cifar_10/train/airplane\4416.png,airplane
../datasets/cifar_10/train/airplane\4417.png,airplane
../datasets/cifar_10/train/airplane\4418.png,airplane
../datasets/cifar_10/train/airplane\4419.png,airplane
../datasets/cifar_10/train/airplane\4420.png,airplane
../datasets/cifar_10/train/airplane\4421.png,airplane
../datasets/cifar_10/train/airplane\4422.png,airplane
../datasets/cifar_10/train/airplane\4423.png,airplane
../datasets/cifar_10/train/airplane\4424.png,airplane
../datasets/cifar_10/train/airplane\4425.png,airplane
../datasets/cifar_10/train/airplane\4426.png,airplane
../datasets/cifar_10/train/airplane\4427.png,airplane
../datasets/cifar_10/train/airplane\4428.png,airplane
../datasets/cifar_10/train/airplane\4429.png,airplane
../datasets/cifar_10/train/airplane\4430.png,airplane
../datasets/cifar_10/train/airplane\4431.png,airplane
../datasets/cifar_10/train/airplane\4432.png,airplane
../datasets/cifar_10/train/airplane\4433.png,airplane
../datasets/cifar_10/train/airplane\4434.png,airplane
../datasets/cifar_10/train/airplane\4435.png,airplane
../datasets/cifar_10/train/airplane\4436.png,airplane
../datasets/cifar_10/train/airplane\4437.png,airplane
../datasets/cifar_10/train/airplane\4438.png,airplane
../datasets/cifar_10/train/airplane\4439.png,airplane
../datasets/cifar_10/train/airplane\4440.png,airplane
../datasets/cifar_10/train/airplane\4441.png,airplane
../datasets/cifar_10/train/airplane\4442.png,airplane
../datasets/cifar_10/train/airplane\4443.png,airplane
../datasets/cifar_10/train/airplane\4444.png,airplane
../datasets/cifar_10/train/airplane\4445.png,airplane
../datasets/cifar_10/train/airplane\4446.png,airplane
../datasets/cifar_10/train/airplane\4447.png,airplane
../datasets/cifar_10/train/airplane\4448.png,airplane
../datasets/cifar_10/train/airplane\4449.png,airplane
../datasets/cifar_10/train/airplane\4450.png,airplane
../datasets/cifar_10/train/airplane\4451.png,airplane
../datasets/cifar_10/train/airplane\4452.png,airplane
../datasets/cifar_10/train/airplane\4453.png,airplane
../datasets/cifar_10/train/airplane\4454.png,airplane
../datasets/cifar_10/train/airplane\4455.png,airplane
../datasets/cifar_10/train/airplane\4456.png,airplane
../datasets/cifar_10/train/airplane\4457.png,airplane
../datasets/cifar_10/train/airplane\4458.png,airplane
../datasets/cifar_10/train/airplane\4459.png,airplane
../datasets/cifar_10/train/airplane\4460.png,airplane
../datasets/cifar_10/train/airplane\4461.png,airplane
../datasets/cifar_10/train/airplane\4462.png,airplane
../datasets/cifar_10/train/airplane\4463.png,airplane
../datasets/cifar_10/train/airplane\4464.png,airplane
../datasets/cifar_10/train/airplane\4465.png,airplane
../datasets/cifar_10/train/airplane\4466.png,airplane
../datasets/cifar_10/train/airplane\4467.png,airplane
../datasets/cifar_10/train/airplane\4468.png,airplane
../datasets/cifar_10/train/airplane\4469.png,airplane
../datasets/cifar_10/train/airplane\4470.png,airplane
../datasets/cifar_10/train/airplane\4471.png,airplane
../datasets/cifar_10/train/airplane\4472.png,airplane
../datasets/cifar_10/train/airplane\4473.png,airplane
../datasets/cifar_10/train/airplane\4474.png,airplane
../datasets/cifar_10/train/airplane\4475.png,airplane
../datasets/cifar_10/train/airplane\4476.png,airplane
../datasets/cifar_10/train/airplane\4477.png,airplane
../datasets/cifar_10/train/airplane\4478.png,airplane
../datasets/cifar_10/train/airplane\4479.png,airplane
../datasets/cifar_10/train/airplane\4480.png,airplane
../datasets/cifar_10/train/airplane\4481.png,airplane
../datasets/cifar_10/train/airplane\4482.png,airplane
../datasets/cifar_10/train/airplane\4483.png,airplane
../datasets/cifar_10/train/airplane\4484.png,airplane
../datasets/cifar_10/train/airplane\4485.png,airplane
../datasets/cifar_10/train/airplane\4486.png,airplane
../datasets/cifar_10/train/airplane\4487.png,airplane
../datasets/cifar_10/train/airplane\4488.png,airplane
../datasets/cifar_10/train/airplane\4489.png,airplane
../datasets/cifar_10/train/airplane\4490.png,airplane
../datasets/cifar_10/train/airplane\4491.png,airplane
../datasets/cifar_10/train/airplane\4492.png,airplane
../datasets/cifar_10/train/airplane\4493.png,airplane
../datasets/cifar_10/train/airplane\4494.png,airplane
../datasets/cifar_10/train/airplane\4495.png,airplane
../datasets/cifar_10/train/airplane\4496.png,airplane
../datasets/cifar_10/train/airplane\4497.png,airplane
../datasets/cifar_10/train/airplane\4498.png,airplane
../datasets/cifar_10/train/airplane\4499.png,airplane
../datasets/cifar_10/train/airplane\4500.png,airplane
../datasets/cifar_10/train/airplane\4501.png,airplane
../datasets/cifar_10/train/airplane\4502.png,airplane
../datasets/cifar_10/train/airplane\4503.png,airplane
../datasets/cifar_10/train/airplane\4504.png,airplane
../datasets/cifar_10/train/airplane\4505.png,airplane
../datasets/cifar_10/train/airplane\4506.png,airplane
../datasets/cifar_10/train/airplane\4507.png,airplane
../datasets/cifar_10/train/airplane\4508.png,airplane
../datasets/cifar_10/train/airplane\4509.png,airplane
../datasets/cifar_10/train/airplane\4510.png,airplane
../datasets/cifar_10/train/airplane\4511.png,airplane
../datasets/cifar_10/train/airplane\4512.png,airplane
../datasets/cifar_10/train/airplane\4513.png,airplane
../datasets/cifar_10/train/airplane\4514.png,airplane
../datasets/cifar_10/train/airplane\4515.png,airplane
../datasets/cifar_10/train/airplane\4516.png,airplane
../datasets/cifar_10/train/airplane\4517.png,airplane
../datasets/cifar_10/train/airplane\4518.png,airplane
../datasets/cifar_10/train/airplane\4519.png,airplane
../datasets/cifar_10/train/airplane\4520.png,airplane
../datasets/cifar_10/train/airplane\4521.png,airplane
../datasets/cifar_10/train/airplane\4522.png,airplane
../datasets/cifar_10/train/airplane\4523.png,airplane
../datasets/cifar_10/train/airplane\4524.png,airplane
../datasets/cifar_10/train/airplane\4525.png,airplane
../datasets/cifar_10/train/airplane\4526.png,airplane
../datasets/cifar_10/train/airplane\4527.png,airplane
../datasets/cifar_10/train/airplane\4528.png,airplane
../datasets/cifar_10/train/airplane\4529.png,airplane
../datasets/cifar_10/train/airplane\4530.png,airplane
../datasets/cifar_10/train/airplane\4531.png,airplane
../datasets/cifar_10/train/airplane\4532.png,airplane
../datasets/cifar_10/train/airplane\4533.png,airplane
../datasets/cifar_10/train/airplane\4534.png,airplane
../datasets/cifar_10/train/airplane\4535.png,airplane
../datasets/cifar_10/train/airplane\4536.png,airplane
../datasets/cifar_10/train/airplane\4537.png,airplane
../datasets/cifar_10/train/airplane\4538.png,airplane
../datasets/cifar_10/train/airplane\4539.png,airplane
../datasets/cifar_10/train/airplane\4540.png,airplane
../datasets/cifar_10/train/airplane\4541.png,airplane
../datasets/cifar_10/train/airplane\4542.png,airplane
../datasets/cifar_10/train/airplane\4543.png,airplane
../datasets/cifar_10/train/airplane\4544.png,airplane
../datasets/cifar_10/train/airplane\4545.png,airplane
../datasets/cifar_10/train/airplane\4546.png,airplane
../datasets/cifar_10/train/airplane\4547.png,airplane
../datasets/cifar_10/train/airplane\4548.png,airplane
../datasets/cifar_10/train/airplane\4549.png,airplane
../datasets/cifar_10/train/airplane\4550.png,airplane
../datasets/cifar_10/train/airplane\4551.png,airplane
../datasets/cifar_10/train/airplane\4552.png,airplane
../datasets/cifar_10/train/airplane\4553.png,airplane
../datasets/cifar_10/train/airplane\4554.png,airplane
../datasets/cifar_10/train/airplane\4555.png,airplane
../datasets/cifar_10/train/airplane\4556.png,airplane
../datasets/cifar_10/train/airplane\4557.png,airplane
../datasets/cifar_10/train/airplane\4558.png,airplane
../datasets/cifar_10/train/airplane\4559.png,airplane
../datasets/cifar_10/train/airplane\4560.png,airplane
../datasets/cifar_10/train/airplane\4561.png,airplane
../datasets/cifar_10/train/airplane\4562.png,airplane
../datasets/cifar_10/train/airplane\4563.png,airplane
../datasets/cifar_10/train/airplane\4564.png,airplane
../datasets/cifar_10/train/airplane\4565.png,airplane
../datasets/cifar_10/train/airplane\4566.png,airplane
../datasets/cifar_10/train/airplane\4567.png,airplane
../datasets/cifar_10/train/airplane\4568.png,airplane
../datasets/cifar_10/train/airplane\4569.png,airplane
../datasets/cifar_10/train/airplane\4570.png,airplane
../datasets/cifar_10/train/airplane\4571.png,airplane
../datasets/cifar_10/train/airplane\4572.png,airplane
../datasets/cifar_10/train/airplane\4573.png,airplane
../datasets/cifar_10/train/airplane\4574.png,airplane
../datasets/cifar_10/train/airplane\4575.png,airplane
../datasets/cifar_10/train/airplane\4576.png,airplane
../datasets/cifar_10/train/airplane\4577.png,airplane
../datasets/cifar_10/train/airplane\4578.png,airplane
../datasets/cifar_10/train/airplane\4579.png,airplane
../datasets/cifar_10/train/airplane\4580.png,airplane
../datasets/cifar_10/train/airplane\4581.png,airplane
../datasets/cifar_10/train/airplane\4582.png,airplane
../datasets/cifar_10/train/airplane\4583.png,airplane
../datasets/cifar_10/train/airplane\4584.png,airplane
../datasets/cifar_10/train/airplane\4585.png,airplane
../datasets/cifar_10/train/airplane\4586.png,airplane
../datasets/cifar_10/train/airplane\4587.png,airplane
../datasets/cifar_10/train/airplane\4588.png,airplane
../datasets/cifar_10/train/airplane\4589.png,airplane
../datasets/cifar_10/train/airplane\4590.png,airplane
../datasets/cifar_10/train/airplane\4591.png,airplane
../datasets/cifar_10/train/airplane\4592.png,airplane
../datasets/cifar_10/train/airplane\4593.png,airplane
../datasets/cifar_10/train/airplane\4594.png,airplane
../datasets/cifar_10/train/airplane\4595.png,airplane
../datasets/cifar_10/train/airplane\4596.png,airplane
../datasets/cifar_10/train/airplane\4597.png,airplane
../datasets/cifar_10/train/airplane\4598.png,airplane
../datasets/cifar_10/train/airplane\4599.png,airplane
../datasets/cifar_10/train/airplane\4600.png,airplane
../datasets/cifar_10/train/airplane\4601.png,airplane
../datasets/cifar_10/train/airplane\4602.png,airplane
../datasets/cifar_10/train/airplane\4603.png,airplane
../datasets/cifar_10/train/airplane\4604.png,airplane
../datasets/cifar_10/train/airplane\4605.png,airplane
../datasets/cifar_10/train/airplane\4606.png,airplane
../datasets/cifar_10/train/airplane\4607.png,airplane
../datasets/cifar_10/train/airplane\4608.png,airplane
../datasets/cifar_10/train/airplane\4609.png,airplane
../datasets/cifar_10/train/airplane\4610.png,airplane
../datasets/cifar_10/train/airplane\4611.png,airplane
../datasets/cifar_10/train/airplane\4612.png,airplane
../datasets/cifar_10/train/airplane\4613.png,airplane
../datasets/cifar_10/train/airplane\4614.png,airplane
../datasets/cifar_10/train/airplane\4615.png,airplane
../datasets/cifar_10/train/airplane\4616.png,airplane
../datasets/cifar_10/train/airplane\4617.png,airplane
../datasets/cifar_10/train/airplane\4618.png,airplane
../datasets/cifar_10/train/airplane\4619.png,airplane
../datasets/cifar_10/train/airplane\4620.png,airplane
../datasets/cifar_10/train/airplane\4621.png,airplane
../datasets/cifar_10/train/airplane\4622.png,airplane
../datasets/cifar_10/train/airplane\4623.png,airplane
../datasets/cifar_10/train/airplane\4624.png,airplane
../datasets/cifar_10/train/airplane\4625.png,airplane
../datasets/cifar_10/train/airplane\4626.png,airplane
../datasets/cifar_10/train/airplane\4627.png,airplane
../datasets/cifar_10/train/airplane\4628.png,airplane
../datasets/cifar_10/train/airplane\4629.png,airplane
../datasets/cifar_10/train/airplane\4630.png,airplane
../datasets/cifar_10/train/airplane\4631.png,airplane
../datasets/cifar_10/train/airplane\4632.png,airplane
../datasets/cifar_10/train/airplane\4633.png,airplane
../datasets/cifar_10/train/airplane\4634.png,airplane
../datasets/cifar_10/train/airplane\4635.png,airplane
../datasets/cifar_10/train/airplane\4636.png,airplane
../datasets/cifar_10/train/airplane\4637.png,airplane
../datasets/cifar_10/train/airplane\4638.png,airplane
../datasets/cifar_10/train/airplane\4639.png,airplane
../datasets/cifar_10/train/airplane\4640.png,airplane
../datasets/cifar_10/train/airplane\4641.png,airplane
../datasets/cifar_10/train/airplane\4642.png,airplane
../datasets/cifar_10/train/airplane\4643.png,airplane
../datasets/cifar_10/train/airplane\4644.png,airplane
../datasets/cifar_10/train/airplane\4645.png,airplane
../datasets/cifar_10/train/airplane\4646.png,airplane
../datasets/cifar_10/train/airplane\4647.png,airplane
../datasets/cifar_10/train/airplane\4648.png,airplane
../datasets/cifar_10/train/airplane\4649.png,airplane
../datasets/cifar_10/train/airplane\4650.png,airplane
../datasets/cifar_10/train/airplane\4651.png,airplane
../datasets/cifar_10/train/airplane\4652.png,airplane
../datasets/cifar_10/train/airplane\4653.png,airplane
../datasets/cifar_10/train/airplane\4654.png,airplane
../datasets/cifar_10/train/airplane\4655.png,airplane
../datasets/cifar_10/train/airplane\4656.png,airplane
../datasets/cifar_10/train/airplane\4657.png,airplane
../datasets/cifar_10/train/airplane\4658.png,airplane
../datasets/cifar_10/train/airplane\4659.png,airplane
../datasets/cifar_10/train/airplane\4660.png,airplane
../datasets/cifar_10/train/airplane\4661.png,airplane
../datasets/cifar_10/train/airplane\4662.png,airplane
../datasets/cifar_10/train/airplane\4663.png,airplane
../datasets/cifar_10/train/airplane\4664.png,airplane
../datasets/cifar_10/train/airplane\4665.png,airplane
../datasets/cifar_10/train/airplane\4666.png,airplane
../datasets/cifar_10/train/airplane\4667.png,airplane
../datasets/cifar_10/train/airplane\4668.png,airplane
../datasets/cifar_10/train/airplane\4669.png,airplane
../datasets/cifar_10/train/airplane\4670.png,airplane
../datasets/cifar_10/train/airplane\4671.png,airplane
../datasets/cifar_10/train/airplane\4672.png,airplane
../datasets/cifar_10/train/airplane\4673.png,airplane
../datasets/cifar_10/train/airplane\4674.png,airplane
../datasets/cifar_10/train/airplane\4675.png,airplane
../datasets/cifar_10/train/airplane\4676.png,airplane
../datasets/cifar_10/train/airplane\4677.png,airplane
../datasets/cifar_10/train/airplane\4678.png,airplane
../datasets/cifar_10/train/airplane\4679.png,airplane
../datasets/cifar_10/train/airplane\4680.png,airplane
../datasets/cifar_10/train/airplane\4681.png,airplane
../datasets/cifar_10/train/airplane\4682.png,airplane
../datasets/cifar_10/train/airplane\4683.png,airplane
../datasets/cifar_10/train/airplane\4684.png,airplane
../datasets/cifar_10/train/airplane\4685.png,airplane
../datasets/cifar_10/train/airplane\4686.png,airplane
../datasets/cifar_10/train/airplane\4687.png,airplane
../datasets/cifar_10/train/airplane\4688.png,airplane
../datasets/cifar_10/train/airplane\4689.png,airplane
../datasets/cifar_10/train/airplane\4690.png,airplane
../datasets/cifar_10/train/airplane\4691.png,airplane
../datasets/cifar_10/train/airplane\4692.png,airplane
../datasets/cifar_10/train/airplane\4693.png,airplane
../datasets/cifar_10/train/airplane\4694.png,airplane
../datasets/cifar_10/train/airplane\4695.png,airplane
../datasets/cifar_10/train/airplane\4696.png,airplane
../datasets/cifar_10/train/airplane\4697.png,airplane
../datasets/cifar_10/train/airplane\4698.png,airplane
../datasets/cifar_10/train/airplane\4699.png,airplane
../datasets/cifar_10/train/airplane\4700.png,airplane
../datasets/cifar_10/train/airplane\4701.png,airplane
../datasets/cifar_10/train/airplane\4702.png,airplane
../datasets/cifar_10/train/airplane\4703.png,airplane
../datasets/cifar_10/train/airplane\4704.png,airplane
../datasets/cifar_10/train/airplane\4705.png,airplane
../datasets/cifar_10/train/airplane\4706.png,airplane
../datasets/cifar_10/train/airplane\4707.png,airplane
../datasets/cifar_10/train/airplane\4708.png,airplane
../datasets/cifar_10/train/airplane\4709.png,airplane
../datasets/cifar_10/train/airplane\4710.png,airplane
../datasets/cifar_10/train/airplane\4711.png,airplane
../datasets/cifar_10/train/airplane\4712.png,airplane
../datasets/cifar_10/train/airplane\4713.png,airplane
../datasets/cifar_10/train/airplane\4714.png,airplane
../datasets/cifar_10/train/airplane\4715.png,airplane
../datasets/cifar_10/train/airplane\4716.png,airplane
../datasets/cifar_10/train/airplane\4717.png,airplane
../datasets/cifar_10/train/airplane\4718.png,airplane
../datasets/cifar_10/train/airplane\4719.png,airplane
../datasets/cifar_10/train/airplane\4720.png,airplane
../datasets/cifar_10/train/airplane\4721.png,airplane
../datasets/cifar_10/train/airplane\4722.png,airplane
../datasets/cifar_10/train/airplane\4723.png,airplane
../datasets/cifar_10/train/airplane\4724.png,airplane
../datasets/cifar_10/train/airplane\4725.png,airplane
../datasets/cifar_10/train/airplane\4726.png,airplane
../datasets/cifar_10/train/airplane\4727.png,airplane
