,task_id,func_name,text1,text2,result,inference_time,timestamp
627,01_names,get_prob,var_name,,-0.049169265,0.047,1790240805.395
628,01_names,get_prob,var_name,,-0.049169265,0.031,1790240805.426
629,01_names,get_prob,last_if_elif_line_idx,,-0.12732482,0.047,1790240805.473
630,01_names,get_prob,last_if_elif_line_idx,,-0.12732482,0.031,1790240805.504
631,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240805.535
632,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240805.582
633,01_names,get_prob,file_name_format,,-0.21843897,0.031,1790240805.613
634,01_names,get_prob,file_name_format,,-0.21843897,0.031,1790240805.66
635,01_names,get_prob,item,,-0.04368698,0.031,1790240805.692
636,01_names,get_prob,item,,-0.04368698,0.031,1790240805.738
637,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240805.77
638,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240805.817
639,01_names,get_prob,import_info,,-0.098137446,0.031,1790240805.848
640,01_names,get_prob,import_info,,-0.098137446,0.031,1790240805.895
641,01_names,get_prob,info,,0.8702895,0.031,1790240805.926
642,01_names,get_prob,info,,0.8702895,0.047,1790240805.973
643,01_names,get_prob,body_1_lines,,-0.16122757,0.031,1790240806.004
644,01_names,get_prob,body_1_lines,,-0.16122757,0.047,1790240806.051
645,01_names,get_prob,line,,-0.20266621,0.031,1790240806.082
646,01_names,get_prob,line,,-0.20266621,0.047,1790240806.129
647,01_names,get_prob,body_2_lines,,-0.007236665,0.031,1790240806.16
648,01_names,get_prob,body_2_lines,,-0.007236665,0.047,1790240806.207
649,01_names,get_prob,line,,-0.20266621,0.031,1790240806.239
650,01_names,get_prob,line,,-0.20266621,0.031,1790240806.27
651,01_names,get_prob,seq_matcher,,-0.3330228,0.031,1790240806.317
652,01_names,get_prob,seq_matcher,,-0.3330228,0.031,1790240806.348
653,01_names,get_prob,lcs,,0.22600517,0.031,1790240806.395
654,01_names,get_prob,lcs,,0.22600517,0.031,1790240806.426
655,01_names,get_prob,cond_lcs_1,,0.041649498,0.031,1790240806.473
656,01_names,get_prob,cond_lcs_1,,0.041649498,0.031,1790240806.504
657,01_names,get_prob,cond_lcs_2,,0.09515003,0.031,1790240806.551
658,01_names,get_prob,cond_lcs_2,,0.09515003,0.031,1790240806.582
659,01_names,get_prob,cond_lcs_3,,-0.021751603,0.031,1790240806.629
660,01_names,get_prob,cond_lcs_3,,-0.021751603,0.031,1790240806.66
661,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240806.707
662,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240806.738
663,01_names,get_prob,imported_dict,,-0.25542742,0.031,1790240806.785
664,01_names,get_prob,imported_dict,,-0.25542742,0.031,1790240806.817
665,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240806.863
666,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240806.895
667,01_names,get_prob,parsed_py_code,,0.08607463,0.047,1790240806.942
668,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240806.973
669,01_names,get_prob,defined_info,,0.04186844,0.047,1790240807.02
670,01_names,get_prob,defined_info,,0.04186844,0.031,1790240807.051
671,01_names,get_prob,used_info,,-0.0076005664,0.047,1790240807.098
672,01_names,get_prob,used_info,,-0.0076005664,0.031,1790240807.129
673,01_names,get_prob,all_unused_list,,-0.03934952,0.031,1790240807.16
674,01_names,get_prob,all_unused_list,,-0.03934952,0.031,1790240807.207
675,01_names,get_prob,k,,0.33553678,0.031,1790240807.238
676,01_names,get_prob,k,,0.33553678,0.031,1790240807.285
677,01_names,get_prob,defined_info_list,,-0.11143864,0.031,1790240807.317
678,01_names,get_prob,defined_info_list,,-0.11143864,0.031,1790240807.363
679,01_names,get_prob,used_names,,-0.119487666,0.031,1790240807.395
680,01_names,get_prob,used_names,,-0.119487666,0.031,1790240807.442
681,01_names,get_prob,defined_names,,-0.10512837,0.031,1790240807.473
682,01_names,get_prob,defined_names,,-0.10512837,0.031,1790240807.52
683,01_names,get_prob,item,,-0.04368698,0.031,1790240807.551
684,01_names,get_prob,item,,-0.04368698,0.031,1790240807.598
685,01_names,get_prob,defined_set,,0.5901976,0.031,1790240807.629
686,01_names,get_prob,defined_set,,0.5901976,0.031,1790240807.676
687,01_names,get_prob,used_set,,0.5103769,0.031,1790240807.707
688,01_names,get_prob,used_set,,0.5103769,0.031,1790240807.754
689,01_names,get_prob,unused_set,,0.65483314,0.031,1790240807.785
690,01_names,get_prob,unused_set,,0.65483314,0.031,1790240807.832
691,01_names,get_prob,unused_list,,0.009348581,0.031,1790240807.863
692,01_names,get_prob,unused_list,,0.009348581,0.031,1790240807.91
693,01_names,get_prob,item,,-0.04368698,0.031,1790240807.941
694,01_names,get_prob,item,,-0.04368698,0.031,1790240807.988
695,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240808.02
696,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240808.067
697,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240808.098
698,01_names,get_prob,final_result_dict,,-0.02526722,0.047,1790240808.145
699,01_names,get_prob,re_logger,,-0.068080924,0.031,1790240808.176
700,01_names,get_prob,re_logger,,-0.068080924,0.031,1790240808.223
701,01_names,get_prob,re_print,,-0.17763491,0.031,1790240808.254
702,01_names,get_prob,re_print,,-0.17763491,0.031,1790240808.301
703,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240808.332
704,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240808.379
705,01_names,get_prob,py_code,,0.10835802,0.031,1790240808.426
706,01_names,get_prob,py_code,,0.10835802,0.031,1790240808.457
707,01_names,get_prob,py_code_lines,,-0.2568982,0.031,1790240808.504
708,01_names,get_prob,py_code_lines,,-0.2568982,0.031,1790240808.535
709,01_names,get_prob,logger_loggings,,-0.69679916,0.031,1790240808.582
710,01_names,get_prob,logger_loggings,,-0.69679916,0.031,1790240808.613
711,01_names,get_prob,line_no,,-0.04406003,0.031,1790240808.66
712,01_names,get_prob,line_no,,-0.04406003,0.031,1790240808.691
713,01_names,get_prob,line,,-0.20266621,0.031,1790240808.738
714,01_names,get_prob,line,,-0.20266621,0.031,1790240808.77
715,01_names,get_prob,prints,,0.09383453,0.031,1790240808.816
716,01_names,get_prob,prints,,0.09383453,0.031,1790240808.848
717,01_names,get_prob,line_no,,-0.04406003,0.031,1790240808.895
718,01_names,get_prob,line_no,,-0.04406003,0.031,1790240808.926
719,01_names,get_prob,line,,-0.20266621,0.031,1790240808.973
720,01_names,get_prob,line,,-0.20266621,0.031,1790240809.004
721,01_names,get_prob,print_types,,-0.032909848,0.047,1790240809.051
722,01_names,get_prob,print_types,,-0.032909848,0.031,1790240809.082
723,01_names,get_prob,print_collection,,-0.06363355,0.047,1790240809.129
724,01_names,get_prob,print_collection,,-0.06363355,0.031,1790240809.16
725,01_names,get_prob,print_type,,-0.032076992,0.031,1790240809.207
726,01_names,get_prob,print_type,,-0.032076992,0.031,1790240809.238
727,01_names,get_prob,line_no,,-0.04406003,0.047,1790240809.285
728,01_names,get_prob,line_no,,-0.04406003,0.031,1790240809.316
729,01_names,get_prob,line,,-0.20266621,0.047,1790240809.363
730,01_names,get_prob,line,,-0.20266621,0.031,1790240809.395
731,01_names,get_prob,func_name,,-0.44983828,0.047,1790240809.441
732,01_names,get_prob,func_name,,-0.44983828,0.031,1790240809.473
733,01_names,get_prob,final_result_dict,,-0.02526722,0.047,1790240809.52
734,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240809.551
735,01_names,get_prob,defined_constant_names,,-0.6321077,0.047,1790240809.598
736,01_names,get_prob,defined_constant_names,,-0.6321077,0.031,1790240809.629
737,01_names,get_prob,repeated_long_strs,,-0.2299406,0.038,1790240809.667
738,01_names,get_prob,repeated_long_strs,,-0.2299406,0.031,1790240809.714
739,01_names,get_prob,simplified_function_body_list,,-0.24574594,0.031,1790240809.746
740,01_names,get_prob,simplified_function_body_list,,-0.24574594,0.031,1790240809.792
741,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240809.824
742,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240809.871
743,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240809.902
744,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240809.949
745,01_names,get_prob,defined_info,,0.04186844,0.031,1790240809.98
746,01_names,get_prob,defined_info,,0.04186844,0.031,1790240810.027
747,01_names,get_prob,used_info,,-0.0076005664,0.031,1790240810.058
748,01_names,get_prob,used_info,,-0.0076005664,0.031,1790240810.105
749,01_names,get_prob,constant_value_info,,-0.25797987,0.031,1790240810.136
750,01_names,get_prob,constant_value_info,,-0.25797987,0.031,1790240810.183
751,01_names,get_prob,defind_constants_info,,-0.0122618135,0.031,1790240810.214
752,01_names,get_prob,defind_constants_info,,-0.0122618135,0.031,1790240810.261
753,01_names,get_prob,info,,0.8702895,0.031,1790240810.292
754,01_names,get_prob,info,,0.8702895,0.031,1790240810.339
755,01_names,get_prob,func,,0.2898531,0.031,1790240810.371
756,01_names,get_prob,func,,0.2898531,0.031,1790240810.417
757,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.449
758,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.495
759,01_names,get_prob,long_constant_value_info,,-0.42091957,0.031,1790240810.527
760,01_names,get_prob,long_constant_value_info,,-0.42091957,0.031,1790240810.574
761,01_names,get_prob,info,,0.8702895,0.031,1790240810.605
762,01_names,get_prob,info,,0.8702895,0.031,1790240810.652
763,01_names,get_prob,func,,0.2898531,0.031,1790240810.683
764,01_names,get_prob,func,,0.2898531,0.031,1790240810.73
765,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.761
766,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.808
767,01_names,get_prob,func_name,,-0.44983828,0.031,1790240810.839
768,01_names,get_prob,func_name,,-0.44983828,0.031,1790240810.886
769,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.917
770,01_names,get_prob,info_list,,0.04111287,0.031,1790240810.964
771,01_names,get_prob,info,,0.8702895,0.031,1790240810.995
772,01_names,get_prob,info,,0.8702895,0.031,1790240811.042
773,01_names,get_prob,func_name,,-0.44983828,0.031,1790240811.074
774,01_names,get_prob,func_name,,-0.44983828,0.031,1790240811.12
775,01_names,get_prob,info_list,,0.04111287,0.031,1790240811.152
776,01_names,get_prob,info_list,,0.04111287,0.031,1790240811.199
777,01_names,get_prob,info,,0.8702895,0.031,1790240811.23
778,01_names,get_prob,info,,0.8702895,0.031,1790240811.277
779,01_names,get_prob,function_bodies_info,,0.23791914,0.031,1790240811.308
780,01_names,get_prob,function_bodies_info,,0.23791914,0.031,1790240811.355
781,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240811.386
782,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240811.433
783,01_names,get_prob,function_body_items,,-0.179175,0.031,1790240811.464
784,01_names,get_prob,function_body_items,,-0.179175,0.031,1790240811.511
785,01_names,get_prob,item,,-0.04368698,0.031,1790240811.542
786,01_names,get_prob,item,,-0.04368698,0.031,1790240811.589
787,01_names,get_prob,function_name,,-0.23061107,0.031,1790240811.62
788,01_names,get_prob,function_name,,-0.23061107,0.031,1790240811.667
789,01_names,get_prob,function_body,,0.24439122,0.047,1790240811.714
790,01_names,get_prob,function_body,,0.24439122,0.031,1790240811.746
791,01_names,get_prob,start_line,,-0.3560166,0.047,1790240811.792
792,01_names,get_prob,start_line,,-0.3560166,0.031,1790240811.824
793,01_names,get_prob,simplified_body,,0.042182595,0.047,1790240811.871
794,01_names,get_prob,simplified_body,,0.042182595,0.031,1790240811.902
795,01_names,get_prob,existing_simplified_body,,-0.05846598,0.031,1790240811.949
796,01_names,get_prob,existing_simplified_body,,-0.05846598,0.031,1790240811.98
797,01_names,get_prob,text_embedding_logs,,-0.19812617,0.031,1790240812.027
798,01_names,get_prob,text_embedding_logs,,-0.19812617,0.031,1790240812.058
799,01_names,get_prob,all_similar_text_pairs,,0.11740021,0.031,1790240812.105
800,01_names,get_prob,all_similar_text_pairs,,0.11740021,0.031,1790240812.136
801,01_names,get_prob,embedding_vector,,-0.17937349,0.031,1790240812.183
802,01_names,get_prob,embedding_vector,,-0.17937349,0.031,1790240812.214
803,01_names,get_prob,log,,-0.1371817,0.031,1790240812.261
804,01_names,get_prob,log,,-0.1371817,0.031,1790240812.292
805,01_names,get_prob,cos_sim,,-0.1084713,0.031,1790240812.339
806,01_names,get_prob,cos_sim,,-0.1084713,0.031,1790240812.371
807,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240812.417
808,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240812.449
809,01_names,get_prob,func_name,,-0.44983828,0.031,1790240812.496
810,01_names,get_prob,func_name,,-0.44983828,0.031,1790240812.527
811,01_names,get_prob,info_list,,0.04111287,0.031,1790240812.574
812,01_names,get_prob,info_list,,0.04111287,0.047,1790240812.621
813,01_names,get_prob,info,,0.8702895,0.031,1790240812.652
814,01_names,get_prob,info,,0.8702895,0.047,1790240812.699
815,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240812.73
816,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240812.777
817,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240812.808
818,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240812.855
819,01_names,get_prob,all_variables_dict,,-0.124452315,0.031,1790240812.886
820,01_names,get_prob,all_variables_dict,,-0.124452315,0.031,1790240812.933
821,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240812.964
822,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240813.011
823,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240813.042
824,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240813.089
825,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240813.12
826,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240813.167
827,01_names,get_prob,defined_info,,0.04186844,0.047,1790240813.214
828,01_names,get_prob,defined_info,,0.04186844,0.031,1790240813.245
829,01_names,get_prob,_,,0.33808908,0.047,1790240813.292
830,01_names,get_prob,_,,0.33808908,0.031,1790240813.324
831,01_names,get_prob,variable_info,,-0.055705056,0.031,1790240813.37
832,01_names,get_prob,variable_info,,-0.055705056,0.031,1790240813.402
833,01_names,get_prob,info,,0.8702895,0.031,1790240813.449
834,01_names,get_prob,info,,0.8702895,0.031,1790240813.48
835,01_names,get_prob,func,,0.2898531,0.031,1790240813.527
836,01_names,get_prob,func,,0.2898531,0.031,1790240813.558
837,01_names,get_prob,info_list,,0.04111287,0.031,1790240813.605
838,01_names,get_prob,info_list,,0.04111287,0.031,1790240813.636
839,01_names,get_prob,all_similar_text_pairs,,0.11740021,0.031,1790240813.683
840,01_names,get_prob,all_similar_text_pairs,,0.11740021,0.031,1790240813.714
841,01_names,get_prob,info,,0.8702895,0.031,1790240813.761
842,01_names,get_prob,info,,0.8702895,0.047,1790240813.808
843,01_names,get_prob,line_no,,-0.04406003,0.031,1790240813.839
844,01_names,get_prob,line_no,,-0.04406003,0.047,1790240813.886
845,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240813.917
846,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240813.964
847,01_names,get_prob,func_name,,-0.44983828,0.031,1790240813.995
848,01_names,get_prob,func_name,,-0.44983828,0.031,1790240814.042
849,01_names,get_prob,func_annot_dict,,-0.5737369,0.031,1790240814.074
850,01_names,get_prob,func_annot_dict,,-0.5737369,0.031,1790240814.12
851,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240814.152
852,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240814.199
853,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240814.23
854,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240814.277
855,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240814.308
856,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240814.355
857,01_names,get_prob,py_file_path,,0.06998543,0.047,1790240814.402
858,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240814.433
859,01_names,get_prob,parsed_py_code,,0.08607463,0.047,1790240814.48
860,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240814.511
861,01_names,get_prob,function_defs,,0.12478372,0.031,1790240814.558
862,01_names,get_prob,function_defs,,0.12478372,0.031,1790240814.589
863,01_names,get_prob,item,,-0.04368698,0.031,1790240814.636
864,01_names,get_prob,item,,-0.04368698,0.031,1790240814.667
865,01_names,get_prob,item,,-0.04368698,0.031,1790240814.714
866,01_names,get_prob,item,,-0.04368698,0.031,1790240814.745
867,01_names,get_prob,func_args,,-0.3913885,0.031,1790240814.792
868,01_names,get_prob,func_args,,-0.3913885,0.031,1790240814.824
869,01_names,get_prob,line_no,,-0.04406003,0.031,1790240814.87
870,01_names,get_prob,line_no,,-0.04406003,0.047,1790240814.917
871,01_names,get_prob,func_arg_names,,-0.5274847,0.031,1790240814.949
872,01_names,get_prob,func_arg_names,,-0.5274847,0.031,1790240814.995
873,01_names,get_prob,func_annots,,-0.34909567,0.031,1790240815.027
874,01_names,get_prob,func_annots,,-0.34909567,0.031,1790240815.074
875,01_names,get_prob,arg_name,,-0.51668566,0.031,1790240815.105
876,01_names,get_prob,arg_name,,-0.51668566,0.031,1790240815.152
877,01_names,get_prob,annot,,-0.4551271,0.031,1790240815.183
878,01_names,get_prob,annot,,-0.4551271,0.031,1790240815.23
879,01_names,get_prob,existing_annot,,-0.3108987,0.031,1790240815.261
880,01_names,get_prob,existing_annot,,-0.3108987,0.031,1790240815.308
881,01_names,get_prob,func_name,,-0.44983828,0.047,1790240815.355
882,01_names,get_prob,func_name,,-0.44983828,0.031,1790240815.386
883,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240815.433
884,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240815.464
885,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240815.511
886,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240815.542
887,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240815.589
888,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240815.62
889,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240815.667
890,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240815.698
891,01_names,get_prob,var_names,,0.03825154,0.031,1790240815.745
892,01_names,get_prob,var_names,,0.03825154,0.047,1790240815.792
893,01_names,get_prob,item,,-0.04368698,0.031,1790240815.823
894,01_names,get_prob,item,,-0.04368698,0.031,1790240815.87
895,01_names,get_prob,func_names,,-0.29134384,0.031,1790240815.902
896,01_names,get_prob,func_names,,-0.29134384,0.031,1790240815.948
897,01_names,get_prob,item,,-0.04368698,0.031,1790240815.98
898,01_names,get_prob,item,,-0.04368698,0.031,1790240816.027
899,01_names,get_prob,names,,-0.0009823609,0.031,1790240816.058
900,01_names,get_prob,names,,-0.0009823609,0.031,1790240816.105
901,01_names,get_prob,name_info,,-0.3781691,0.047,1790240816.152
902,01_names,get_prob,name_info,,-0.3781691,0.031,1790240816.183
903,01_names,get_prob,line_no,,-0.04406003,0.031,1790240816.23
904,01_names,get_prob,line_no,,-0.04406003,0.031,1790240816.261
905,01_names,get_prob,name,,-0.22315958,0.031,1790240816.308
906,01_names,get_prob,name,,-0.22315958,0.031,1790240816.339
907,01_names,get_prob,func_name,,-0.44983828,0.031,1790240816.386
908,01_names,get_prob,func_name,,-0.44983828,0.031,1790240816.417
909,01_names,get_prob,text_embedding_model,,-0.14634466,0.031,1790240816.464
910,01_names,get_prob,text_embedding_model,,-0.14634466,0.047,1790240816.511
911,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240816.542
912,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240816.589
913,01_names,get_prob,py_file_paths,,0.25384712,0.031,1790240816.62
914,01_names,get_prob,py_file_paths,,0.25384712,0.031,1790240816.667
915,01_names,get_prob,py_file_names,,-0.09556734,0.031,1790240816.698
916,01_names,get_prob,py_file_names,,-0.09556734,0.031,1790240816.745
917,01_names,get_prob,path,,0.17991306,0.031,1790240816.777
918,01_names,get_prob,path,,0.17991306,0.031,1790240816.823
919,01_names,get_prob,py_file_names_set,,0.33640042,0.047,1790240816.87
920,01_names,get_prob,py_file_names_set,,0.33640042,0.031,1790240816.902
921,01_names,get_prob,return_pattern_dict,,-0.34577772,0.031,1790240816.948
922,01_names,get_prob,return_pattern_dict,,-0.34577772,0.031,1790240816.98
923,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240817.027
924,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240817.058
925,01_names,get_prob,_,,0.33808908,0.031,1790240817.105
926,01_names,get_prob,_,,0.33808908,0.031,1790240817.136
927,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240817.183
928,01_names,get_prob,py_file_path,,0.06998543,0.047,1790240817.23
929,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240817.261
930,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240817.308
931,01_names,get_prob,func_names_info,,-0.2970436,0.031,1790240817.339
932,01_names,get_prob,func_names_info,,-0.2970436,0.031,1790240817.386
933,01_names,get_prob,item,,-0.04368698,0.031,1790240817.417
934,01_names,get_prob,item,,-0.04368698,0.031,1790240817.464
935,01_names,get_prob,imported_names_info,,-0.23944868,0.047,1790240817.511
936,01_names,get_prob,imported_names_info,,-0.23944868,0.031,1790240817.542
937,01_names,get_prob,info,,0.8702895,0.031,1790240817.589
938,01_names,get_prob,info,,0.8702895,0.031,1790240817.62
939,01_names,get_prob,item,,-0.04368698,0.031,1790240817.667
940,01_names,get_prob,item,,-0.04368698,0.031,1790240817.698
941,01_names,get_prob,func_names,,-0.29134384,0.031,1790240817.745
942,01_names,get_prob,func_names,,-0.29134384,0.031,1790240817.776
943,01_names,get_prob,info,,0.8702895,0.031,1790240817.823
944,01_names,get_prob,info,,0.8702895,0.047,1790240817.87
945,01_names,get_prob,imported_names,,-0.24351501,0.031,1790240817.901
946,01_names,get_prob,imported_names,,-0.24351501,0.031,1790240817.948
947,01_names,get_prob,info,,0.8702895,0.031,1790240817.98
948,01_names,get_prob,info,,0.8702895,0.031,1790240818.026
949,01_names,get_prob,func_and_imported_names,,-0.34277937,0.031,1790240818.058
950,01_names,get_prob,func_and_imported_names,,-0.34277937,0.031,1790240818.105
951,01_names,get_prob,func_list,,-0.28159127,0.047,1790240818.151
952,01_names,get_prob,func_list,,-0.28159127,0.031,1790240818.183
953,01_names,get_prob,pattern,,-0.017360708,0.031,1790240818.23
954,01_names,get_prob,pattern,,-0.017360708,0.031,1790240818.261
955,01_names,get_prob,py_file_path_,,0.19542311,0.031,1790240818.308
956,01_names,get_prob,py_file_path_,,0.19542311,0.031,1790240818.339
957,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240818.386
958,01_names,get_prob,py_file_path,,0.06998543,0.047,1790240818.433
959,01_names,get_prob,py_code,,0.10835802,0.031,1790240818.464
960,01_names,get_prob,py_code,,0.10835802,0.031,1790240818.511
961,01_names,get_prob,py_file_path_,,0.19542311,0.031,1790240818.542
962,01_names,get_prob,py_file_path_,,0.19542311,0.031,1790240818.589
963,01_names,get_prob,pattern,,-0.017360708,0.031,1790240818.62
964,01_names,get_prob,pattern,,-0.017360708,0.031,1790240818.667
965,01_names,get_prob,line_no,,-0.04406003,0.031,1790240818.698
966,01_names,get_prob,line_no,,-0.04406003,0.031,1790240818.745
967,01_names,get_prob,line,,-0.20266621,0.047,1790240818.792
968,01_names,get_prob,line,,-0.20266621,0.031,1790240818.823
969,01_names,get_prob,match,,0.17193283,0.031,1790240818.87
970,01_names,get_prob,match,,0.17193283,0.031,1790240818.901
971,01_names,get_prob,var_name,,-0.049169265,0.031,1790240818.948
972,01_names,get_prob,var_name,,-0.049169265,0.031,1790240818.98
973,01_names,get_prob,func_name,,-0.44983828,0.031,1790240819.026
974,01_names,get_prob,func_name,,-0.44983828,0.047,1790240819.073
975,01_names,get_prob,func_name,,-0.44983828,0.031,1790240819.105
976,01_names,get_prob,func_name,,-0.44983828,0.031,1790240819.151
977,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240819.183
978,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240819.23
979,01_names,get_prob,py_file_path,,0.06998543,0.047,1790240819.276
980,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240819.308
981,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240819.355
982,01_names,get_prob,parsed_py_code,,0.08607463,0.031,1790240819.386
983,01_names,get_prob,third_party_imported,,-0.18242417,0.031,1790240819.433
984,01_names,get_prob,third_party_imported,,-0.18242417,0.031,1790240819.464
985,01_names,get_prob,local_imported,,-0.055074282,0.031,1790240819.511
986,01_names,get_prob,local_imported,,-0.055074282,0.047,1790240819.558
987,01_names,get_prob,parsed_imports,,-0.113834545,0.031,1790240819.589
988,01_names,get_prob,parsed_imports,,-0.113834545,0.031,1790240819.636
989,01_names,get_prob,item,,-0.04368698,0.031,1790240819.667
990,01_names,get_prob,item,,-0.04368698,0.031,1790240819.714
991,01_names,get_prob,lib_names_import,,-0.29759324,0.031,1790240819.745
992,01_names,get_prob,lib_names_import,,-0.29759324,0.031,1790240819.792
993,01_names,get_prob,item,,-0.04368698,0.047,1790240819.839
994,01_names,get_prob,item,,-0.04368698,0.031,1790240819.87
995,01_names,get_prob,lib_names_import,,-0.29759324,0.031,1790240819.917
996,01_names,get_prob,lib_names_import,,-0.29759324,0.031,1790240819.948
997,01_names,get_prob,info,,0.8702895,0.031,1790240819.995
998,01_names,get_prob,info,,0.8702895,0.047,1790240820.042
999,01_names,get_prob,item,,-0.04368698,0.031,1790240820.073
1000,01_names,get_prob,item,,-0.04368698,0.031,1790240820.12
1001,01_names,get_prob,lib_names_import_from,,0.0017982665,0.031,1790240820.167
1002,01_names,get_prob,lib_names_import_from,,0.0017982665,0.031,1790240820.198
1003,01_names,get_prob,item,,-0.04368698,0.031,1790240820.245
1004,01_names,get_prob,item,,-0.04368698,0.031,1790240820.276
1005,01_names,get_prob,imported_lib_names,,-0.029792314,0.03,1790240820.322
1006,01_names,get_prob,imported_lib_names,,-0.029792314,0.031,1790240820.369
1007,01_names,get_prob,info,,0.8702895,0.031,1790240820.4
1008,01_names,get_prob,info,,0.8702895,0.031,1790240820.447
1009,01_names,get_prob,line_no,,-0.04406003,0.031,1790240820.478
1010,01_names,get_prob,line_no,,-0.04406003,0.031,1790240820.525
1011,01_names,get_prob,func_name,,-0.44983828,0.047,1790240820.572
1012,01_names,get_prob,func_name,,-0.44983828,0.031,1790240820.603
1013,01_names,get_prob,name,,-0.22315958,0.031,1790240820.65
1014,01_names,get_prob,name,,-0.22315958,0.031,1790240820.681
1015,01_names,get_prob,third_party_imported,,-0.18242417,0.031,1790240820.728
1016,01_names,get_prob,third_party_imported,,-0.18242417,0.047,1790240820.775
1017,01_names,get_prob,local_imported,,-0.055074282,0.031,1790240820.806
1018,01_names,get_prob,local_imported,,-0.055074282,0.031,1790240820.853
1019,01_names,get_prob,text_embedding_model_single_responsibility,,0.4202334,0.031,1790240820.884
1020,01_names,get_prob,text_embedding_model_single_responsibility,,0.4202334,0.031,1790240820.931
1021,01_names,get_prob,text_embedding_model_docstring_and_name,,-0.34601757,0.031,1790240820.963
1022,01_names,get_prob,text_embedding_model_docstring_and_name,,-0.34601757,0.031,1790240821.009
1023,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240821.056
1024,01_names,get_prob,final_result_dict,,-0.02526722,0.031,1790240821.088
1025,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240821.134
1026,01_names,get_prob,py_file_path,,0.06998543,0.031,1790240821.166
