img_no,img_path,property_gender_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
3339,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3339.jpg,0.023664604499936105,0.026273902505636215,0.014106602407991886,0.012247065082192421,0.05613946169614792,0.009555990807712078
3340,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3340.jpg,0.9534754991531372,0.9845505356788635,0.930971086025238,0.9942652583122253,0.8982830047607422,0.9593076109886169
3341,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3341.jpg,0.08526126425713301,0.03342382237315178,0.09368786215782166,0.013180072419345379,0.06824050098657608,0.21777406334877014
3342,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3342.jpg,0.8331341028213501,0.9601033329963684,0.6289329528808594,0.9918117523193359,0.8633465766906738,0.7214758992195129
3343,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3343.jpg,0.7814528584480286,0.8437010049819946,0.8482860326766968,0.833511471748352,0.8857209086418152,0.4960448741912842
3344,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3344.jpg,0.9920435667037963,0.9984253644943237,0.9943410158157349,0.9913895726203918,0.9924712181091309,0.9835906624794006
3345,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3345.jpg,0.44449700117111207,0.5063912272453308,0.3031277060508728,0.581384003162384,0.45705798268318176,0.3745240867137909
3346,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3346.jpg,0.9954416871070861,0.999663233757019,0.9920142292976379,0.9951192140579224,0.9955877065658569,0.9948240518569946
3347,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3347.jpg,0.26563432570546863,0.649576723575592,0.2823658287525177,0.014678495936095715,0.17774143815040588,0.20380914211273193
3348,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3348.jpg,0.9887782454490661,0.9954453706741333,0.9961864352226257,0.9925968647003174,0.9725555777549744,0.98710697889328
3349,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3349.jpg,0.04514989908784628,0.07851936668157578,0.03972136229276657,0.011369901709258556,0.032894641160964966,0.06324422359466553
3350,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3350.jpg,0.013368341303430498,0.009693121537566185,0.016002478078007698,0.0004374588606879115,0.023259885609149933,0.01744876243174076
3351,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3351.jpg,0.040766111109405756,0.031498268246650696,0.09122154861688614,0.0065217395313084126,0.040844209492206573,0.03374478965997696
3352,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3352.jpg,0.9570655584335327,0.9940593242645264,0.9915199875831604,0.9778533577919006,0.938001275062561,0.8838938474655151
3353,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3353.jpg,0.2719789624214172,0.10473111271858215,0.4010862410068512,0.07367277145385742,0.6213414669036865,0.1590632200241089
3354,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3354.jpg,0.005757920222822577,0.0010314962128177285,0.010033922269940376,0.0004956179182045162,0.006821179296821356,0.010407385416328907
3355,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3355.jpg,0.0020159044855972753,0.00022069914848543704,0.004590068943798542,0.00013006677909288555,0.0035681668668985367,0.0015705206897109747
3356,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3356.jpg,0.7823541402816773,0.987199604511261,0.9189508557319641,0.6657639145851135,0.5289381742477417,0.8109181523323059
3357,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3357.jpg,0.6753487348556518,0.6821010708808899,0.7217165231704712,0.3874519467353821,0.8039314150810242,0.7815427184104919
3358,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3358.jpg,0.8156302809715271,0.7962602376937866,0.6729175448417664,0.9558197855949402,0.8580186367034912,0.7951352000236511
3359,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3359.jpg,0.9938981771469116,0.9981240630149841,0.9947408437728882,0.9856695532798767,0.9944625496864319,0.9964938759803772
3360,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3360.jpg,0.9942456960678101,0.992699921131134,0.9958381652832031,0.9986649751663208,0.9881643056869507,0.9958611130714417
3361,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3361.jpg,0.9971598386764526,0.998765230178833,0.9992091059684753,0.9960576295852661,0.9929695725440979,0.9987976551055908
3362,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3362.jpg,0.9915319561958313,0.9981217980384827,0.992964506149292,0.9797040224075317,0.9908187985420227,0.9960506558418274
3363,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3363.jpg,0.9665655851364136,0.9959273934364319,0.8783820271492004,0.9902870655059814,0.9730218052864075,0.9952096343040466
3364,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3364.jpg,0.04094301084987819,0.0035266459453850985,0.07505016773939133,0.0038395789451897144,0.10528494417667389,0.01701371744275093
3365,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3365.jpg,0.875341796875,0.8509357571601868,0.721561074256897,0.8850727677345276,0.9610782265663147,0.958061158657074
3366,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3366.jpg,0.006025828904239461,0.0024557902943342924,0.009630617685616016,0.0004806805809494108,0.01016981154680252,0.007392244413495064
3367,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3367.jpg,0.0010704820771934465,0.0001577438524691388,0.0011998540721833706,0.00020009357831440866,0.001241925056092441,0.002552793826907873
3368,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3368.jpg,0.4963467478752136,0.8952152132987976,0.30085450410842896,0.38514211773872375,0.5230309367179871,0.37749096751213074
3369,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3369.jpg,0.9922626256942749,0.9988583326339722,0.9765291213989258,0.9949952363967896,0.9941979646682739,0.9967324733734131
3370,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3370.jpg,0.002418437774758786,0.0006993475253693759,0.005455891601741314,0.00039611972169950604,0.0045965551398694515,0.0009442748851142824
3371,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3371.jpg,0.12587080118246377,0.01529968623071909,0.11145137250423431,0.002860431792214513,0.42541858553886414,0.07432392984628677
3372,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3372.jpg,0.0028207854775246233,0.00018384994473308325,0.007118671666830778,0.0003506528155412525,0.004112873692065477,0.002337879268452525
3373,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3373.jpg,0.8945444464683533,0.9455666542053223,0.7068666815757751,0.8989099860191345,0.9638646841049194,0.957514226436615
3374,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3374.jpg,0.012120324512943625,0.004819551948457956,0.023344747722148895,0.002945420565083623,0.013133569620549679,0.016358332708477974
3375,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3375.jpg,0.9183634757995606,0.887998640537262,0.8999081254005432,0.9449080228805542,0.9615471959114075,0.8974553942680359
3376,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3376.jpg,0.9266600608825684,0.9775708913803101,0.8805445432662964,0.8695029616355896,0.9538940191268921,0.9517878890037537
3377,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3377.jpg,0.033914293721318246,0.010076521895825863,0.016504252329468727,0.01013964880257845,0.03705587610602379,0.0957951694726944
3378,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3378.jpg,0.0003437619699980132,0.00022436286963056773,0.0003290237218607217,6.126444350229576e-05,0.0009779945248737931,0.00012616429012268782
3379,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3379.jpg,0.8104539513587952,0.9194971919059753,0.868896484375,0.9046778082847595,0.7156720161437988,0.6435262560844421
3380,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3380.jpg,0.9935263752937317,0.9988371729850769,0.9813997745513916,0.9984402060508728,0.9975480437278748,0.9914066791534424
3381,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3381.jpg,0.0065269021084532145,0.00044047023402526975,0.006064183544367552,0.0006472748355008662,0.024287868291139603,0.0011947136372327805
3382,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3382.jpg,0.999385941028595,0.9994757771492004,0.9992209672927856,0.9993933439254761,0.9993159770965576,0.9995236396789551
3383,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3383.jpg,0.996296763420105,0.9987993240356445,0.9948402047157288,0.9957973957061768,0.996235191822052,0.9958117008209229
3384,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3384.jpg,0.9991259455680848,0.9998505115509033,0.9997175335884094,0.9981834292411804,0.9987338185310364,0.999144434928894
3385,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3385.jpg,0.037956034918897784,0.006337432190775871,0.003597789676859975,0.0001888494734885171,0.10404013842344284,0.07561596482992172
3386,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3386.jpg,0.926827335357666,0.9904330968856812,0.8956817984580994,0.9807344079017639,0.7968845963478088,0.9704027771949768
3387,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3387.jpg,0.46788579523563384,0.3318289816379547,0.6658468842506409,0.11543421447277069,0.38322120904922485,0.8430976867675781
3388,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3388.jpg,0.7882469415664672,0.7008874416351318,0.7157447934150696,0.7048704028129578,0.9462109804153442,0.873521089553833
3389,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3389.jpg,0.9963813781738281,0.9991901516914368,0.9898948073387146,0.999760091304779,0.9939829707145691,0.9990788698196411
3390,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3390.jpg,0.11410316713154316,0.11456626653671265,0.029041027650237083,0.04844469204545021,0.19108416140079498,0.18737968802452087
3391,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3391.jpg,0.009902482834877446,0.000999006675556302,0.004193538799881935,0.000470231898361817,0.029662419110536575,0.014187217690050602
3392,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3392.jpg,0.9888296961784363,0.9934978485107422,0.9698394536972046,0.9954034090042114,0.9927064776420593,0.9927012920379639
3393,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3393.jpg,0.23977394700050353,0.19795383512973785,0.19405126571655273,0.1352447271347046,0.4466451108455658,0.22497479617595673
3394,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3394.jpg,0.9549306988716125,0.9234365820884705,0.9478901624679565,0.9661855101585388,0.9839829206466675,0.9531583189964294
3395,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3395.jpg,0.9734724044799805,0.9703314900398254,0.9521898627281189,0.9856977462768555,0.9615491032600403,0.9975938200950623
3396,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3396.jpg,0.9880105495452881,0.9971787929534912,0.9980158805847168,0.9944857954978943,0.9890137314796448,0.9613585472106934
3397,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3397.jpg,0.00042893151185126045,3.1373387173516676e-05,0.0016097893239930272,6.570636469405144e-05,0.0003512857074383646,8.650277595734224e-05
3398,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3398.jpg,0.03901065874379128,0.064560666680336,0.01880522258579731,0.0010351849487051368,0.016338136047124863,0.0943140834569931
3399,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3399.jpg,0.982925283908844,0.9804927706718445,0.9906890392303467,0.9518150687217712,0.99654620885849,0.9950833320617676
3400,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3400.jpg,0.9409066677093506,0.9784447550773621,0.9635501503944397,0.811299741268158,0.9790496230125427,0.9721890687942505
3401,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3401.jpg,0.07602674029767513,0.02204602025449276,0.18011672794818878,0.005411501973867416,0.1407991200685501,0.031760331243276596
3402,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3402.jpg,0.9972393631935119,0.997864305973053,0.996112048625946,0.999588668346405,0.9932143688201904,0.9994174242019653
3403,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3403.jpg,0.9982283473014831,0.998044490814209,0.9976975321769714,0.9980039000511169,0.9982951283454895,0.9991006851196289
3404,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3404.jpg,0.9826096534729004,0.9922041893005371,0.9874619841575623,0.9551527500152588,0.9837340116500854,0.9944953322410583
3405,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3405.jpg,0.024435196816921235,0.00692145898938179,0.03964321315288544,0.003833521157503128,0.035447947680950165,0.03632984310388565
3406,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3406.jpg,0.003770970104960725,0.002499636495485902,0.0063270749524235725,0.00033275395981036127,0.006808663252741098,0.0028867218643426895
3407,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3407.jpg,0.994128680229187,0.9962663054466248,0.9968634843826294,0.9910300970077515,0.9923323392868042,0.9941511750221252
3408,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3408.jpg,0.7426388740539551,0.7645071148872375,0.7111308574676514,0.7864636778831482,0.7331461310386658,0.7179465889930725
3409,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3409.jpg,0.020450084656476974,0.007165922317653894,0.02940850518643856,0.0009147482924163342,0.03219227492809296,0.03256897255778313
3410,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3410.jpg,0.9633713126182556,0.9938940405845642,0.913081169128418,0.9418615698814392,0.9887711405754089,0.9792486429214478
3411,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3411.jpg,0.07464073917362839,0.03934844210743904,0.10682357102632523,0.0018439042614772916,0.07292139530181885,0.15226638317108154
3412,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3412.jpg,0.9978654742240906,0.9991666078567505,0.9974026083946228,0.9992363452911377,0.9939959049224854,0.9995259046554565
3413,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3413.jpg,0.8313582539558411,0.9665690064430237,0.9613732099533081,0.5740419030189514,0.981541633605957,0.6732655167579651
3414,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3414.jpg,0.03218538332730532,0.036863286048173904,0.043400295078754425,0.004483618773519993,0.025862812995910645,0.05031690374016762
3415,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3415.jpg,0.9700209975242615,0.975169837474823,0.9322289228439331,0.9757038354873657,0.9817129969596863,0.9852893948554993
3416,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3416.jpg,0.8377839744091033,0.9635388851165771,0.3925895392894745,0.9874936938285828,0.888207733631134,0.9570900201797485
3417,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3417.jpg,0.961967921257019,0.9647631645202637,0.9841967225074768,0.9767178893089294,0.9269963502883911,0.9571654796600342
3418,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3418.jpg,0.007024246454238892,0.0023530928883701563,0.007378740236163139,0.0010033480357378721,0.008132166229188442,0.016253884881734848
3419,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3419.jpg,0.9987773299217224,0.9990733861923218,0.9997562766075134,0.9984777569770813,0.9981260895729065,0.9984531402587891
3420,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3420.jpg,0.9992839813232421,0.999862790107727,0.9981763362884521,0.9997326731681824,0.9992951154708862,0.9993529915809631
3421,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3421.jpg,0.8751475930213928,0.9513173699378967,0.8222123384475708,0.7155534625053406,0.9526993036270142,0.9339554905891418
3422,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3422.jpg,0.9853067398071289,0.9917660355567932,0.9853029251098633,0.9903166890144348,0.9939572811126709,0.9651907682418823
3423,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3423.jpg,0.9576401829719543,0.9940576553344727,0.9617089033126831,0.9437951445579529,0.9334155321121216,0.9552236795425415
3424,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3424.jpg,0.29474820047616956,0.3020074665546417,0.17131642997264862,0.11029373854398727,0.5752675533294678,0.31485581398010254
3425,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3425.jpg,0.9937471508979797,0.9943859577178955,0.9887301325798035,0.9995918869972229,0.9904588460922241,0.9955689311027527
3426,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3426.jpg,0.9982790589332581,0.999897837638855,0.9980577826499939,0.9955161213874817,0.9982059001922607,0.999717652797699
3427,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3427.jpg,0.028787510935217142,0.006114975083619356,0.012590271420776844,0.011537461541593075,0.09841597825288773,0.01527886837720871
3428,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3428.jpg,0.9460877418518067,0.9842156767845154,0.9625099301338196,0.937082827091217,0.9667693376541138,0.8798609375953674
3429,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3429.jpg,0.8437144160270691,0.838813066482544,0.5236659049987793,0.9399358630180359,0.9389905333518982,0.9771667122840881
3430,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3430.jpg,0.0010838152025826274,0.00046893919352442026,0.00035576170193962753,0.0004680890997406095,0.003339548362419009,0.0007867376552894711
3431,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3431.jpg,0.027534943528007717,0.016271421685814857,0.08029794692993164,0.0006790221086703241,0.030992252752184868,0.00943407416343689
3432,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3432.jpg,0.9929676294326782,0.9891141653060913,0.9925722479820251,0.9975253939628601,0.9881518483161926,0.9974744915962219
3433,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3433.jpg,0.9986621856689453,0.9997932314872742,0.9975249171257019,0.9998396635055542,0.9962904453277588,0.9998626708984375
3434,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3434.jpg,0.9873875975608826,0.9952850937843323,0.9742850661277771,0.9979596138000488,0.9870291948318481,0.9823790192604065
3435,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3435.jpg,0.6306442737579345,0.9589248299598694,0.8687863945960999,0.28637632727622986,0.4817487299442291,0.5573850870132446
3436,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3436.jpg,0.8928244352340698,0.811143159866333,0.8357813358306885,0.9420480132102966,0.9685511589050293,0.9065985083580017
3437,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3437.jpg,0.9613303899765014,0.9913239479064941,0.9614689350128174,0.8966902494430542,0.9790690541267395,0.9780997633934021
3438,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3438.jpg,0.7334742188453675,0.8317486643791199,0.7391954064369202,0.5965967774391174,0.9074915647506714,0.5923386812210083
3439,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3439.jpg,0.11477180272340774,0.09516925364732742,0.12253106385469437,0.05436445027589798,0.09354184567928314,0.20825240015983582
3440,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3440.jpg,0.9860618472099304,0.9734711050987244,0.9882315993309021,0.9931986927986145,0.9870409369468689,0.9883669018745422
3441,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3441.jpg,0.8101863026618957,0.8486190438270569,0.8945897817611694,0.7091267704963684,0.7779765129089355,0.8206194043159485
3442,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3442.jpg,0.9949951767921448,0.9970061182975769,0.9929647445678711,0.9994350075721741,0.9925506114959717,0.9930194020271301
3443,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3443.jpg,0.010942499060183764,0.0054369098506867886,0.02178315259516239,0.0025871731340885162,0.019619492813944817,0.0052857669070363045
3444,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3444.jpg,0.14360777754336596,0.03361497074365616,0.32422080636024475,0.006687426008284092,0.24985340237617493,0.10366228222846985
3445,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3445.jpg,0.0126749481074512,0.008807319216430187,0.01976567879319191,0.0032297815196216106,0.018691109493374825,0.01288085151463747
3446,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3446.jpg,0.8439979314804077,0.796754777431488,0.7654030919075012,0.8548209071159363,0.8547635078430176,0.9482473731040955
3447,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3447.jpg,0.2806897111237049,0.020564313977956772,0.519732654094696,0.11528492718935013,0.4647025167942047,0.2831641435623169
3448,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3448.jpg,0.9979367971420288,0.9995226860046387,0.9992826581001282,0.9943570494651794,0.998808741569519,0.9977128505706787
3449,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3449.jpg,0.09698158726096154,0.01884983852505684,0.15221081674098969,0.09797009080648422,0.09754618257284164,0.11833100765943527
3450,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3450.jpg,0.0010216417082119732,0.00018225588428322226,0.0016031662235036492,0.00014786214160267264,0.0017491158796474338,0.0014258084120228887
3451,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3451.jpg,0.7643146276473999,0.4497969150543213,0.6468546390533447,0.8582261800765991,0.8995946049690247,0.9671007990837097
3452,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/3452.jpg,0.4795564293861389,0.6432904601097107,0.46273908019065857,0.24525290727615356,0.39160630106925964,0.6548933982849121
